# TOPAS Version: 3.9
# Parameter File: Stack_SIMULATION.txt
# Results for scorer: DosePhantom2
# Scored in component: Phantom2
# X in 1 bin  of 30 cm
# Y in 1 bin  of 30 cm
# Z in 20 bins of 0.1 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 1.052514253530035e-08
0, 0, 1, 1.052088105524263e-08
0, 0, 2, 1.05897290936241e-08
0, 0, 3, 1.075663114136205e-08
0, 0, 4, 1.067921751030099e-08
0, 0, 5, 1.066508570346514e-08
0, 0, 6, 1.089929835274006e-08
0, 0, 7, 1.080997691360608e-08
0, 0, 8, 1.075509636905281e-08
0, 0, 9, 1.09696864925013e-08
0, 0, 10, 1.139274719008654e-08
0, 0, 11, 1.115880721158646e-08
0, 0, 12, 1.117976466957771e-08
0, 0, 13, 1.09795195157858e-08
0, 0, 14, 1.092753620923759e-08
0, 0, 15, 1.089387247077411e-08
0, 0, 16, 1.121320991614994e-08
0, 0, 17, 1.124826809473234e-08
0, 0, 18, 1.128642335146424e-08
0, 0, 19, 1.122321346969102e-08
