# TOPAS Version: 3.9
# Parameter File: Stack_SIMULATION.txt
# Results for scorer: DosePhantom1
# Scored in component: Phantom1
# X in 1 bin  of 30 cm
# Y in 1 bin  of 30 cm
# Z in 10 bins of 0.1 cm
# DoseToMedium ( Gy ) : Sum   
0, 0, 0, 9.681262014282765e-09
0, 0, 1, 9.7706669421882e-09
0, 0, 2, 9.911669707207693e-09
0, 0, 3, 9.860248617599154e-09
0, 0, 4, 9.982960236243343e-09
0, 0, 5, 1.006545335968667e-08
0, 0, 6, 1.062606980184455e-08
0, 0, 7, 1.025169282797833e-08
0, 0, 8, 1.021027618008929e-08
0, 0, 9, 1.03814414842418e-08
